representation,target,alpha,fit_intercept,real_val_MAE,stress_val_MAE,selection_score
B_FULL_INTERACTIONS,score_completeness,0.01,False,56.01543120483854,56.082552909851074,56.04227988684355
B_FULL_INTERACTIONS,score_completeness,0.03162277660168379,False,56.01641439323995,56.0828144285414,56.04297440736053
B_FULL_INTERACTIONS,score_completeness,0.1,False,56.019526389107774,56.083640336990356,56.04517196826081
B_FULL_INTERACTIONS,score_completeness,0.31622776601683794,False,56.02933687238551,56.08624450365702,56.052099924894115
B_FULL_INTERACTIONS,score_completeness,1.0,False,56.06005413852521,56.09440676371256,56.07379518860015
B_FULL_INTERACTIONS,score_completeness,3.1622776601683795,False,56.15426703353426,56.1195076306661,56.14036327238699
B_FULL_INTERACTIONS,score_completeness,10.0,False,56.564274553042736,56.168697860505844,56.40604387602798
B_FULL_INTERACTIONS,score_completeness,31.622776601683793,False,57.12166502226645,56.377249770694306,56.82389892163759
B_FULL_INTERACTIONS,score_completeness,100.0,False,57.984183261643594,56.52404628859626,57.40012847242466
B_FULL_INTERACTIONS,score_completeness,316.22776601683796,False,59.0273305195481,56.236542304356895,57.91101523347162
B_FULL_INTERACTIONS,score_completeness,1000.0,False,60.35876721766458,55.58754195107354,58.450277111028164
B_FULL_INTERACTIONS,score_effectiveness,1000.0,True,9.992699238791394,23.261707305908203,15.300302465638119
B_FULL_INTERACTIONS,score_effectiveness,316.22776601683796,True,11.699834652801059,22.688308080037434,16.095224023695607
B_FULL_INTERACTIONS,score_effectiveness,100.0,True,13.403368366298391,21.97817717658149,16.83329189041163
B_FULL_INTERACTIONS,score_effectiveness,31.622776601683793,True,14.906293498935984,20.894659254286026,17.301639801076
B_FULL_INTERACTIONS,score_effectiveness,10.0,True,15.88711932168078,19.981014251708984,17.52467729369206
B_FULL_INTERACTIONS,score_effectiveness,3.1622776601683795,True,16.379603314755567,19.55840513441298,17.65112404261853
B_FULL_INTERACTIONS,score_effectiveness,0.0031622776601683794,True,16.573460564684513,19.37444019317627,17.693852416081217
B_FULL_INTERACTIONS,score_effectiveness,0.001,True,16.57365502884139,19.374283896552193,17.69390657592571
B_FULL_INTERACTIONS,score_effectiveness,1.0,True,16.57355311379504,19.399642944335938,17.7039890460114
B_FULL_INTERACTIONS,score_effectiveness,0.01,True,16.59530124379628,19.368894153171116,17.704738407546213
B_FULL_INTERACTIONS,score_effectiveness,0.31622776601683794,True,16.63708564416686,19.348438686794704,17.721626861218
B_FULL_INTERACTIONS,score_effectiveness,0.03162277660168379,True,16.652565002441406,19.332521438598633,17.724547576904296
B_FULL_INTERACTIONS,score_effectiveness,0.1,True,16.657739696218005,19.331390698750813,17.727200097231126
B_FULL_INTERACTIONS,score_effectiveness,0.001,False,49.754024953984505,37.26549789640639,44.758614130953255
B_FULL_INTERACTIONS,score_effectiveness,0.0031622776601683794,False,49.754072395723256,37.26554958025614,44.75866326953641
B_FULL_INTERACTIONS,score_effectiveness,0.01,False,49.75421825807486,37.26571697658963,44.75881774548077
B_FULL_INTERACTIONS,score_effectiveness,0.03162277660168379,False,49.75467946636143,37.26624629232619,44.75930619674733
B_FULL_INTERACTIONS,score_effectiveness,0.1,False,49.756136210996715,37.26791657341851,44.76084835596543
B_FULL_INTERACTIONS,score_effectiveness,0.31622776601683794,False,49.76071164145399,37.27316710684035,44.76569382760853
B_FULL_INTERACTIONS,score_effectiveness,1.0,False,49.77486018992182,37.28944330745273,44.780693436934186
B_FULL_INTERACTIONS,score_effectiveness,3.1622776601683795,False,49.81657993971412,37.33789451917013,44.825105771496524
B_FULL_INTERACTIONS,score_effectiveness,10.0,False,49.956158922679386,37.46057854758369,44.95792677264111
B_FULL_INTERACTIONS,score_effectiveness,31.622776601683793,False,50.134635405753976,37.7181007332272,45.16802153674327
B_FULL_INTERACTIONS,score_effectiveness,100.0,False,50.61878094744326,37.80720705456204,45.494151390290774
B_FULL_INTERACTIONS,score_effectiveness,316.22776601683796,False,51.66679301546581,37.5382973353068,46.015394743402204
B_FULL_INTERACTIONS,score_effectiveness,1000.0,False,53.26046998554201,37.64573134316338,47.01457452859056
B_FULL_INTERACTIONS,score_factchecking,1000.0,True,8.19205042141587,22.56389914618598,13.940789911323915
B_FULL_INTERACTIONS,score_factchecking,316.22776601683796,True,10.040442851052356,22.784392250908745,15.138022610994913
B_FULL_INTERACTIONS,score_factchecking,100.0,True,12.390101760181029,23.206961737738716,16.716845751204104
B_FULL_INTERACTIONS,score_factchecking,31.622776601683793,True,14.43517451499825,23.83513726128472,18.19515961351284
B_FULL_INTERACTIONS,score_factchecking,10.0,True,15.664534042130656,24.01365068223741,19.004180698173357
B_FULL_INTERACTIONS,score_factchecking,3.1622776601683795,True,16.169392144502098,24.293920516967773,19.419203493488368
B_FULL_INTERACTIONS,score_factchecking,1.0,True,16.334231305478223,24.42254066467285,19.569555049156072
B_FULL_INTERACTIONS,score_factchecking,0.31622776601683794,True,16.386737026385408,24.464850743611652,19.617982513275905
B_FULL_INTERACTIONS,score_factchecking,0.1,True,16.40244412778029,24.478450775146484,19.632846786726766
B_FULL_INTERACTIONS,score_factchecking,0.03162277660168379,True,16.41312152236255,24.48564889695909,19.64213247220117
B_FULL_INTERACTIONS,score_factchecking,0.01,True,16.465785240059468,24.501210106743706,19.679955186733164
B_FULL_INTERACTIONS,score_factchecking,0.001,True,16.480946099580223,24.48236592610677,19.68151403019084
B_FULL_INTERACTIONS,score_factchecking,0.0031622776601683794,True,16.48051594976169,24.48699294196235,19.683106746641954
B_FULL_INTERACTIONS,score_factchecking,0.001,False,78.16917092764555,69.42832724253337,74.67283345360067
B_FULL_INTERACTIONS,score_factchecking,0.0031622776601683794,False,78.16923250369172,69.4282881418864,74.67285475896959
B_FULL_INTERACTIONS,score_factchecking,0.01,False,78.16942712442199,69.42816077338324,74.67292058400649
B_FULL_INTERACTIONS,score_factchecking,0.03162277660168379,False,78.17003533377576,69.42776023017035,74.6731252923336
B_FULL_INTERACTIONS,score_factchecking,0.1,False,78.17196176301188,69.42649459838867,74.6737748971626
B_FULL_INTERACTIONS,score_factchecking,0.31622776601683794,False,78.17805424021252,69.42250548468695,74.6758347380023
B_FULL_INTERACTIONS,score_factchecking,1.0,False,78.19722724316725,69.41003131866455,74.68234887336618
B_FULL_INTERACTIONS,score_factchecking,3.1622776601683795,False,78.25527897165783,69.37192387051053,74.70193693119892
B_FULL_INTERACTIONS,score_factchecking,10.0,False,78.40276591457538,69.2633023791843,74.74698050041894
B_FULL_INTERACTIONS,score_factchecking,31.622776601683793,False,78.7521635596432,69.01114686330159,74.85575688110656
B_FULL_INTERACTIONS,score_factchecking,100.0,False,79.37099420846398,68.70693646536932,75.10537111122612
B_FULL_INTERACTIONS,score_factchecking,316.22776601683796,False,80.84630179761061,68.83548614713881,76.04197553742188
B_FULL_INTERACTIONS,score_factchecking,1000.0,False,82.57818062091941,68.74778509140015,77.04602240911171
B_FULL_INTERACTIONS,score_logic,1000.0,True,6.635486318104303,16.646462122599285,10.639876639902296
B_FULL_INTERACTIONS,score_logic,316.22776601683796,True,8.650672514047196,16.07445738050673,11.62018646063101
B_FULL_INTERACTIONS,score_logic,100.0,True,10.723061120332178,15.497895982530382,12.63299506521146
B_FULL_INTERACTIONS,score_logic,31.622776601683793,True,12.155532438363602,15.28215832180447,13.40618279173995
B_FULL_INTERACTIONS,score_logic,10.0,True,13.013435990063112,15.80139414469401,14.12861925191547
B_FULL_INTERACTIONS,score_logic,3.1622776601683795,True,13.396801962781309,16.081336127387154,14.470615628623646
B_FULL_INTERACTIONS,score_logic,1.0,True,13.540798301127419,16.18225203620063,14.597379795156701
B_FULL_INTERACTIONS,score_logic,0.31622776601683794,True,13.593450119246297,16.21634398566352,14.642607665813186
B_FULL_INTERACTIONS,score_logic,0.1,True,13.609753566001778,16.225754419962566,14.656153907586093
B_FULL_INTERACTIONS,score_logic,0.03162277660168379,True,13.615976532893395,16.242129431830513,14.666437692468243
B_FULL_INTERACTIONS,score_logic,0.0031622776601683794,True,13.624991630440327,16.23491562737359,14.668961229213632
B_FULL_INTERACTIONS,score_logic,0.001,True,13.625166138606286,16.235029432508682,14.669111456167244
B_FULL_INTERACTIONS,score_logic,0.01,True,13.615537728836287,16.25641547309028,14.671888826537884
B_FULL_INTERACTIONS,score_logic,0.001,False,59.810301474670865,60.73832138379415,60.181509438320184
B_FULL_INTERACTIONS,score_logic,0.0031622776601683794,False,59.81046327192392,60.738340059916176,60.18161398712082
B_FULL_INTERACTIONS,score_logic,0.01,False,59.81097667608688,60.738398763868545,60.181945511199544
B_FULL_INTERACTIONS,score_logic,0.03162277660168379,False,59.812602021800934,60.738584677378334,60.182995084031894
B_FULL_INTERACTIONS,score_logic,0.1,False,59.81773135199476,60.73917078971863,60.186307127084305
